,iteration,speed
720,720,[0.15999967 0.12999974]
721,721,[0.15999967 0.12999973]
722,722,[0.15999966 0.12999973]
723,723,[0.15999966 0.12999972]
724,724,[0.15999965 0.12999972]
725,725,[0.15999965 0.12999971]
726,726,[0.15999964 0.12999971]
727,727,[0.15999963 0.1299997 ]
728,728,[0.15999962 0.1299997 ]
729,729,[0.15999962 0.12999969]
730,730,[0.15999961 0.12999968]
731,731,[0.1599996  0.12999968]
732,732,[0.15999959 0.12999967]
733,733,[0.15999969 0.12999975]
734,734,[0.15999635 0.12999703]
735,735,[0.15999639 0.12999706]
736,736,[0.15999643 0.1299971 ]
737,737,[0.15999647 0.12999713]
738,738,[0.15999652 0.12999717]
739,739,[0.15999657 0.12999721]
740,740,[0.15999663 0.12999726]
741,741,[0.15999669 0.12999731]
742,742,[0.15999676 0.12999736]
743,743,[0.15999683 0.12999742]
744,744,[0.15999691 0.12999749]
745,745,[0.15999699 0.12999756]
746,746,[0.15999709 0.12999763]
747,747,[0.15999718 0.12999771]
748,748,[0.15999729 0.1299978 ]
749,749,[0.15999739 0.12999788]
750,750,[0.1599975  0.12999797]
751,751,[0.15999761 0.12999806]
752,752,[0.15999771 0.12999814]
753,753,[0.15999782 0.12999823]
754,754,[0.15999791 0.1299983 ]
755,755,[0.159998   0.12999838]
756,756,[0.15999809 0.12999845]
757,757,[0.15999816 0.12999851]
758,758,[0.15999823 0.12999856]
759,759,[0.15999829 0.12999861]
760,760,[0.15999835 0.12999866]
761,761,[0.15999839 0.1299987 ]
762,762,[0.15999844 0.12999873]
763,763,[0.15999848 0.12999876]
764,764,[0.15999851 0.12999879]
765,765,[0.15999854 0.12999881]
766,766,[0.15999857 0.12999883]
767,767,[0.15999859 0.12999885]
768,768,[0.15999861 0.12999887]
769,769,[0.15999863 0.12999889]
770,770,[0.15999865 0.1299989 ]
771,771,[0.15999867 0.12999892]
772,772,[0.15999869 0.12999893]
773,773,[0.1599987  0.12999895]
